id,label,references,numberofsubjects,degree,weighted degree,eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,pageranks,componentnumber,clustering,triangles,eigencentrality
n434,Illegal Aliens--medical Care--united States.,5,5,2,4.0,8.0,0.22959289109320108,0.24601281556726942,0.0,22,2.4637340926910296E-4,0,1.0,1,0.008575927714788411
n442,Public Welfare--united States.,4,4,1,2.0,7.0,0.3067366096079514,0.33520209163773285,0.0,0,1.8814893896410855E-4,0,0.0,0,0.037990497084496054
n452,Mexicans--texas--fiction.,2,2,1,2.0,1.0,1.0,1.0,0.0,10,6.915629492141309E-4,6,0.0,0,4.243364407010856E-4
n453,Illegal Aliens--texas--fiction.,3,3,1,2.0,1.0,1.0,1.0,0.0,10,6.915629492141309E-4,6,0.0,0,4.243364407010856E-4
n459,Children Of Illegal Aliens--education (higher)--united States.,2,2,2,4.0,7.0,0.31260551491277433,0.3439479662251914,0.0,0,2.647643540372833E-4,0,1.0,1,0.0622787652106321
n460,"Children Of Illegal Aliens--legal Status, Laws, Etc.--united States.",4,4,3,9.0,7.0,0.3126934984520124,0.3443980112296919,0.0,0,3.447894904147385E-4,0,1.0,3,0.06581739142204963
n461,Citizenship--united States.,16,16,7,36.0,7.0,0.3141968325791855,0.34799837126569544,6.293521601377638,0,6.590309894191213E-4,0,0.6190476190476191,13,0.09320495777767246
n463,Illegal Aliens--employment--united States.,69,69,28,138.0,6.0,0.32957579353307626,0.3763426342634239,7031.878166894952,0,0.002390352755624819,0,0.2830687830687831,107,0.2514244316343319
n469,Emigration And Immigration Law--united States--periodicals.,3,3,1,2.0,7.0,0.23805442468395116,0.25176589087480045,0.0,20,2.1519478988331125E-4,0,0.0,0,0.002933559821721818
n483,Jews--migrations.,2,2,2,4.0,2.0,0.75,0.8333333333333334,0.0,11,6.802982701437069E-4,7,1.0,1,9.94984438407046E-4
n485,Revisionist Zionists--palestine.,2,2,2,4.0,2.0,0.75,0.8333333333333334,0.0,11,6.802982701437069E-4,7,1.0,1,9.94984438407046E-4
n486,Illegal Aliens--palestine.,3,3,3,6.0,1.0,1.0,1.0,2.0,11,0.0010144837511511548,7,0.3333333333333333,1,0.0013819464100252323
n489,Palestine--emigration And Immigration.,2,2,1,2.0,2.0,0.6,0.6666666666666666,0.0,11,3.9117150541795385E-4,7,0.0,0,5.186461259986093E-4
n491,Emigration And Immigration Law--netherlands.,5,5,1,2.0,2.0,0.6666666666666666,0.75,0.0,32,5.328149693597023E-4,8,0.0,0,4.6893595592854305E-4
n497,Foreign Films.,12,12,6,14.0,8.0,0.24417582417582417,0.2655254811195393,1242.8751151684055,5,8.43378483355612E-4,0,0.4,6,0.011814980321431712
n500,"Motion Pictures, French.",3,3,1,2.0,9.0,0.19628975265017667,0.2066792393525039,0.0,5,2.2321331133151663E-4,0,0.0,0,9.925385845507052E-4
n508,Emigration And Immigration Law--united States--history--20th Century.,2,2,4,8.0,8.0,0.2353314975640754,0.249557455745573,0.0,12,6.225725908923465E-4,0,1.0,6,0.0037761565299986527
n509,Immigrants--united States--history--20th Century.,2,2,4,8.0,8.0,0.2353314975640754,0.249557455745573,0.0,12,6.225725908923465E-4,0,1.0,6,0.0037761565299986527
n510,"Jews, European--united States--history--20th Century.",2,2,4,8.0,8.0,0.2353314975640754,0.249557455745573,0.0,12,6.225725908923465E-4,0,1.0,6,0.0037761565299986527
n511,United States--emigration And Immigration--history--20th Century.,5,5,5,10.0,7.0,0.30741560597675704,0.3376023316617352,4428.0,12,7.173365895160342E-4,0,0.6,6,0.040511473397325165
n512,Illegal Aliens--united States--history--20th Century.,3,3,4,8.0,8.0,0.2353314975640754,0.249557455745573,0.0,12,6.225725908923465E-4,0,1.0,6,0.0037761565299986527
n526,Immigration Enforcement--united States.,88,88,62,324.0,6.0,0.34740462789243276,0.4104710471047081,10695.415953638747,0,0.004964119025477513,0,0.15441565309360128,292,0.42210321542358725
n527,Foreign Worker Certification--united States.,34,34,19,104.0,7.0,0.324948815443112,0.36840041146971597,1856.0332756608707,0,0.0015723326458362075,0,0.38011695906432746,65,0.18669920367885856
n530,Foreign Workers--government Policy--united States.,16,16,10,36.0,7.0,0.3235294117647059,0.36359993142171115,145.36139862859105,22,8.576306063396993E-4,0,0.6888888888888889,31,0.15343969096351937
n533,Emigration And Immigration Law--arizona.,10,10,5,15.0,7.0,0.3136645962732919,0.34664823625219415,1505.0049857037627,37,6.722567868461442E-4,0,0.4,4,0.06879239656540742
n536,Immigrants--italy--social Conditions.,5,5,6,16.0,8.0,0.23016366273047442,0.24600102867429444,1661.4999999999998,51,8.562335048793691E-4,0,0.5333333333333333,8,0.0066158952780092884
n537,Italy--emigration And Immigration.,15,15,8,29.0,8.0,0.2318447412353923,0.2493913677081978,1181.9730685879965,51,0.0011300600976409379,0,0.32142857142857145,9,0.007945617180139681
n538,Alien Detention Centers--italy.,4,4,3,7.0,9.0,0.18722615436467813,0.19610961096109336,1110.0,51,5.723500610102692E-4,0,0.3333333333333333,1,0.002046242938085593
n539,Illegal Aliens--italy--social Conditions.,8,8,6,18.0,8.0,0.23016366273047442,0.24600102867429444,1661.4999999999998,51,8.562335048793691E-4,0,0.5333333333333333,8,0.0066158952780092884
n543,"Photography, Artistic--exhibitions.",5,5,5,13.0,1.0,1.0,1.0,4.0,27,9.524355572500733E-4,9,0.6,6,0.0028080489857178217
n545,Mexican-american Border Region--pictorial Works--exhibitions.,2,2,1,2.0,2.0,0.5555555555555556,0.6,0.0,27,2.65648487114632E-4,9,0.0,0,6.357644859745588E-4
n548,Mexicans--united States.,57,57,17,168.0,6.0,0.3285038438793613,0.37172217221721937,357.66438150188606,0,0.0013949411310752251,0,0.5,68,0.21008570642342575
n550,Drug Traffic--mexico.,3,3,3,6.0,7.0,0.3069060773480663,0.3361021816467338,0.0,0,3.59854721202321E-4,0,1.0,3,0.04747355658489274
n553,Corridos.,2,2,3,6.0,7.0,0.3069060773480663,0.3361021816467338,0.0,0,3.59854721202321E-4,0,1.0,3,0.04747355658489274
n555,Mexico--economic Conditions.,4,4,1,4.0,7.0,0.3067366096079514,0.33520209163773285,0.0,0,1.8814893896410855E-4,0,0.0,0,0.037990497084496054
n557,Venezuela--emigration And Immigration--history--20th Century.,2,2,3,6.0,1.0,1.0,1.0,0.0,13,6.915629492141307E-4,10,1.0,3,0.0015872356186872661
n558,Illegal Aliens--venezuela--history--20th Century.,4,4,3,6.0,1.0,1.0,1.0,0.0,13,6.915629492141307E-4,10,1.0,3,0.0015872356186872661
n559,Canary Islands--emigration And Immigration--history--20th Century.,2,2,3,6.0,1.0,1.0,1.0,0.0,13,6.915629492141307E-4,10,1.0,3,0.0015872356186872661
n561,Voyages And Travels--anecdotes.,2,2,3,6.0,1.0,1.0,1.0,0.0,13,6.915629492141307E-4,10,1.0,3,0.0015872356186872661
n565,Illegal Aliens--italy.,25,25,7,28.0,7.0,0.26289635589209653,0.2816788821739311,6388.692701856388,51,0.001073678963008321,0,0.14285714285714285,3,0.009340601101793206
n566,Illegal Aliens--tunisia.,2,2,1,2.0,1.0,1.0,1.0,0.0,14,6.915629492141309E-4,11,0.0,0,4.243364407010856E-4
n568,Tunisia--emigration And Immigration.,2,2,1,2.0,1.0,1.0,1.0,0.0,14,6.915629492141309E-4,11,0.0,0,4.243364407010856E-4
n569,Human Smuggling--italy.,3,3,2,5.0,8.0,0.21390065460146324,0.22418884745617126,0.0,51,3.5417895757794513E-4,0,1.0,1,0.0018635942578730915
n571,"Africa, North--emigration And Immigration.",4,4,4,9.0,8.0,0.2488799283154122,0.2653743945823146,1372.2727011404263,15,5.0966249281917E-4,0,0.6666666666666666,4,0.007307657492560462
n572,Illegal Aliens--european Union Countries.,57,57,33,142.0,8.0,0.23419055649241147,0.260421756461359,17298.152917591076,15,0.0034860310152865404,0,0.14583333333333334,77,0.030642179030472207
n573,"Illegal Aliens--africa, North.",3,3,3,7.0,8.0,0.23174801835627867,0.24495520980669352,0.0,15,4.0178243304736934E-4,0,1.0,3,0.005148440193835095
n578,Human Smuggling--prevention--international Cooperation.,4,4,3,7.0,7.0,0.2783066132264529,0.298945608846598,0.7,2,3.7885447117825963E-4,0,0.6666666666666666,2,0.01762333648577097
n579,Human Trafficking.,14,14,11,39.0,7.0,0.28553071189925466,0.3104967639621094,365.03185695699227,2,0.0010457363062891232,0,0.5818181818181818,32,0.04162152797800047
n580,Organized Crime.,8,8,8,25.0,7.0,0.28320163140453736,0.30688140242595585,26.574025974025975,2,7.997598655010351E-4,0,0.6785714285714286,19,0.03609424484303954
n594,Migrant Agricultural Laborers--united States.,5,5,1,2.0,7.0,0.3067366096079514,0.33520209163773285,0.0,0,1.8814893896410855E-4,0,0.0,0,0.037990497084496054
n598,Illegal Aliens--juvenile Fiction.,35,35,34,105.0,8.0,0.2408411012356384,0.2809127341305542,18241.888961038956,6,0.0043223966130495,0,0.10160427807486631,57,0.04296215982403771
n603,Mexico--emigration And Immigration.,115,115,43,379.0,6.0,0.3449239366656318,0.40034503450344755,4198.187610029592,0,0.003425799547482199,0,0.2336655592469546,211,0.3628966329294404
n611,Federal Aid To Education--united States.,3,3,2,4.0,8.0,0.22595078299776286,0.24123162316231464,0.0,68,3.3036626152207853E-4,0,1.0,1,0.003880563817512259
n612,Illegal Aliens--education--united States.,19,19,17,42.0,7.0,0.2917542016806723,0.3267669624105248,6776.8648551620045,68,0.0017245261832386249,0,0.33088235294117646,45,0.07602818820597329
n613,Educational Law And Legislation--united States.,3,3,2,4.0,8.0,0.22595078299776286,0.24123162316231464,0.0,68,3.3036626152207853E-4,0,1.0,1,0.003880563817512259
n616,Gangs--united States.,2,2,3,6.0,7.0,0.3069060773480663,0.3361021816467338,0.0,0,3.755414137410518E-4,0,1.0,3,0.04595053685025309
n617,Gang Prevention--united States.,3,3,3,6.0,7.0,0.3069060773480663,0.3361021816467338,0.0,0,3.755414137410518E-4,0,1.0,3,0.04595053685025309
n626,Smuggling--prevention--international Cooperation.,2,2,1,2.0,1.0,1.0,1.0,0.0,16,6.915629492141309E-4,12,0.0,0,4.243364407010856E-4
n627,Illegal Aliens--international Cooperation.,2,2,1,2.0,1.0,1.0,1.0,0.0,16,6.915629492141309E-4,12,0.0,0,4.243364407010856E-4
n631,Smuggling--united States--prevention.,5,5,4,10.0,7.0,0.3154457694491766,0.3502785992884978,330.62693546002396,22,4.4769564876098115E-4,0,0.6666666666666666,4,0.07400296856569873
n644,Emigration And Immigration Law--united States--criminal Provisions.,10,10,9,29.0,7.0,0.3115535614133483,0.34540311173974286,7.532257865346097,0,7.747215865246614E-4,0,0.6666666666666666,24,0.09538262580014539
n647,Puerto Rico--emigration And Immigration.,3,3,2,4.0,7.0,0.23866809881847476,0.2531910333890518,0.0,111,3.08160172269551E-4,0,1.0,1,0.0036398818589874382
n648,United States.--immigration And Naturalization Service.,41,41,16,94.0,6.0,0.3361573373676248,0.38129312931292914,445.19089904982496,0,0.0013334601639963229,0,0.48333333333333334,58,0.21294622514633932
n655,California--fiction.,7,7,9,27.0,8.0,0.2394396551724138,0.26936157901504265,43.33333333333333,6,0.0010010430072005536,0,0.5555555555555556,20,0.022411802246086625
n657,Mexicans--united States--juvenile Fiction.,8,8,12,41.0,8.0,0.23959456545180075,0.27071171402854405,547.9627705627706,6,0.0012503609567492734,0,0.5303030303030303,35,0.027185083733878644
n658,Migrant Labor--juvenile Fiction.,5,5,8,23.0,8.0,0.2393880629174747,0.26891153401054224,535.2616883116881,6,8.774197569682319E-4,0,0.75,21,0.021179863399937906
n659,Migrant Labor--fiction.,3,3,5,15.0,8.0,0.2392334194659776,0.26756139899704084,0.0,6,5.830659844634253E-4,0,1.0,10,0.018062662913341257
n661,California--juvenile Fiction.,4,4,5,12.0,8.0,0.2392334194659776,0.26756139899704084,0.0,6,5.843830819909009E-4,0,1.0,10,0.018132817819266178
n665,Mexicans--united States--fiction.,10,10,10,36.0,8.0,0.23990498812351543,0.27101174403154427,112.2833333333333,6,0.0010703070923155083,0,0.5777777777777777,26,0.025645379061281923
n670,Immigration Enforcement--mexican-american Border Region.,5,5,5,14.0,7.0,0.2701848249027237,0.2892803566070887,2.3540515040515038,22,5.122965823581135E-4,0,0.8,8,0.023698415325448804
n671,Law Enforcement--mexican-american Border Region.,5,5,4,12.0,7.0,0.3092123573615363,0.34007757918648773,145.42550896331014,22,4.1933200308739624E-4,0,0.6666666666666666,4,0.058059229713859226
n672,Violence--mexican-american Border Region.,7,7,6,22.0,7.0,0.27025054731208953,0.28973040161158914,3.52071817071817,22,6.030613090467075E-4,0,0.6666666666666666,10,0.025978160762096716
n685,Immigrants--new York (state)--new York.,3,3,1,2.0,2.0,0.6666666666666666,0.75,0.0,69,5.328149693597023E-4,13,0.0,0,4.6893595592854305E-4
n688,Border Patrols--united States.,38,38,26,114.0,6.0,0.32938037355469907,0.3755925592559234,2702.899261665105,22,0.0021227090268843406,0,0.32,104,0.24913022537014742
n691,New York (n.y.)--fiction.,5,5,1,5.0,8.0,0.23805442468395116,0.26298594145128634,0.0,6,2.0223677101633919E-4,0,0.0,0,0.010065152623803452
n693,Mothers And Daughters--fiction.,4,4,1,3.0,8.0,0.23805442468395116,0.26298594145128634,0.0,6,2.0223677101633919E-4,0,0.0,0,0.010065152623803452
n700,Illegal Aliens--mexico--fiction.,6,6,2,4.0,9.0,0.19291543670776176,0.2068081808180799,0.0,8,3.4493339381855216E-4,0,1.0,1,0.0018951236510295595
n705,Human-alien Encounters--juvenile Fiction.,2,2,3,6.0,9.0,0.19419681873798286,0.21187868786878458,0.0,6,4.887564350692736E-4,0,1.0,3,0.004301394463195652
n707,Ambassadors--juvenile Fiction.,2,2,3,6.0,9.0,0.19419681873798286,0.21187868786878458,0.0,6,4.887564350692736E-4,0,1.0,3,0.004301394463195652
n708,Mexican Americans--juvenile Fiction.,6,6,3,10.0,9.0,0.19419681873798286,0.21187868786878458,0.0,6,4.887564350692736E-4,0,1.0,3,0.004301394463195652
n712,Mexicans--california--los Angeles--fiction.,8,8,7,35.0,8.0,0.23851438385573207,0.26613625648278944,1619.0000000000005,6,8.226102439590071E-4,0,0.5714285714285714,12,0.016943362843349942
n713,Domestic Fiction.,21,21,24,87.0,8.0,0.2393880629174747,0.2737870215592972,1780.8333333333335,6,0.0024688064384036893,0,0.20652173913043478,57,0.038180279079698905
n714,Los Angeles (calif.)--ethnic Relations--fiction.,7,7,4,28.0,9.0,0.19328462073764788,0.2095084508450823,0.0,6,5.061908737234308E-4,0,1.0,6,0.0052210252056488675
n715,Illegal Aliens--california--los Angeles--fiction.,8,8,4,28.0,9.0,0.19328462073764788,0.2095084508450823,0.0,6,5.061908737234308E-4,0,1.0,6,0.0052210252056488675
n716,Married People--california--los Angeles--fiction.,7,7,4,28.0,9.0,0.19328462073764788,0.2095084508450823,0.0,6,5.06190873723431E-4,0,1.0,6,0.0052210252056488675
n718,Brothers--drama.,2,2,1,2.0,10.0,0.16398523985239852,0.17202720272027033,0.0,5,2.686333081691523E-4,0,0.0,0,8.418045331989319E-4
n720,American Dream--drama.,3,3,1,2.0,10.0,0.16398523985239852,0.17202720272027033,0.0,5,2.686333081691523E-4,0,0.0,0,8.418045331989319E-4
n722,Suspense Fiction.,4,4,1,2.0,8.0,0.23805442468395116,0.26298594145128634,0.0,6,2.0223677101633919E-4,0,0.0,0,0.010065152623803452
n726,Insurgency--united States--fiction.,2,2,1,2.0,1.0,1.0,1.0,0.0,17,6.915629492141309E-4,14,0.0,0,4.243364407010856E-4
n727,Illegal Aliens--united States--social Conditions--fiction.,3,3,1,2.0,1.0,1.0,1.0,0.0,17,6.915629492141309E-4,14,0.0,0,4.243364407010856E-4
n729,United States--emigration And Immigration--fiction.,11,11,5,17.0,8.0,0.23871938117748173,0.2661362564827894,2194.933333333333,8,7.310149024900816E-4,0,0.4,4,0.013354409157681412
n733,Human Smuggling--united States.,6,6,5,18.0,6.0,0.3158942280352573,0.3468046804680443,174.2097402597402,0,5.23658997231801E-4,0,0.7,7,0.06804688030490612
n735,Hispanic Americans--education (higher)--social Aspects.,2,2,3,6.0,8.0,0.22733783507264171,0.23772555827011105,0.0,29,4.993099788156551E-4,0,1.0,3,0.002893901287832329
n736,Hispanic Americans--education (higher),4,4,3,7.0,8.0,0.22733783507264171,0.23772555827011105,0.0,29,4.99309978815655E-4,0,1.0,3,0.0028939012878323287
n737,Illegal Aliens--education (higher)--united States.,17,17,12,32.0,7.0,0.29399311987298227,0.31578586430071415,6945.912995577146,29,0.0015901176580379215,0,0.16666666666666666,11,0.031673695149200015
n740,Immigrants--united States.,39,39,23,131.0,6.0,0.33954767726161367,0.38789378937893576,3373.954676001889,0,0.0019815044094238293,0,0.33992094861660077,86,0.24263827414822486
n742,National Security--united States.,46,46,36,163.0,6.0,0.3312462731067382,0.3814431443144289,4719.038902055742,22,0.0029018498520498063,0,0.24285714285714285,153,0.29706934448372496
n743,Border Security--mexican-american Border Region.,18,18,13,38.0,7.0,0.3244742990654206,0.36615018644721375,261.84536049222106,0,0.0011007619021086508,0,0.47435897435897434,37,0.1649417757299417
n744,Ports Of Entry--security Measures--mexican-american Border Region.,2,2,2,4.0,7.0,0.2826972010178117,0.30890017573185746,0.0,22,2.483878461801847E-4,0,1.0,1,0.03695442934119232
n746,Identification Cards--forgeries--united States.,4,4,2,5.0,8.0,0.243640350877193,0.26142364236423493,0.0,22,2.6287530948268425E-4,0,1.0,1,0.007568948203601173
n749,False Personation--united States.,5,5,7,14.0,7.0,0.31357606548123057,0.3474283142599952,702.6823597613326,0,6.938311586733249E-4,0,0.6190476190476191,13,0.07871202309228355
n752,Illegal Aliens--united States--identification.,24,24,18,57.0,7.0,0.2932172077065189,0.3306373494492289,1185.3099133361395,22,0.0015859072118592967,0,0.27450980392156865,42,0.11377711191151092
n755,California--emigration And Immigration--economic Aspects.,6,6,4,8.0,7.0,0.2519274376417234,0.2724422442244212,1036.1736398018893,45,5.500931245040472E-4,0,0.5,3,0.009874095483223889
n758,Alien Criminals--mexican-american Border Region.,4,4,4,10.0,7.0,0.2691375968992248,0.28710513908533647,0.0,22,4.3633417396000507E-4,0,1.0,6,0.01493444708209901
n767,Emigration And Immigration Law.,28,28,20,75.0,6.0,0.33605565638233514,0.380528052805278,8920.845822765075,2,0.0019583126846301167,0,0.25263157894736843,48,0.1605045886164665
n769,Amnesty--united States.,11,11,5,20.0,7.0,0.3214699074074074,0.35894946637520647,1.8951820839978741,0,4.8273118347536535E-4,0,0.9,9,0.12019356216874111
n773,Illegal Aliens--united States--bibliography.,5,5,2,6.0,1.0,1.0,1.0,0.0,65,6.915629492141309E-4,15,1.0,1,9.477385976633164E-4
n786,Aliens.,14,14,4,20.0,7.0,0.27928607340372047,0.3004307573614494,8.971428571428572,2,5.331156510282694E-4,0,0.5,3,0.022470258734608527
n789,Illegal Alien Children--government Policy--united States.,6,6,6,14.0,7.0,0.3213769164015042,0.359429514380007,1256.8871325780335,29,6.243817828839229E-4,0,0.6,9,0.10443483409481112
n801,Mexican Americans.,8,8,4,19.0,6.0,0.31103023516237405,0.3411941194119388,0.0,0,3.997944384467835E-4,0,1.0,6,0.0786101568584093
n803,"Refugees--legal Status, Laws, Etc.--united States.",8,8,4,19.0,7.0,0.3131341600901917,0.3453731087394428,0.375,0,4.1360649266322864E-4,0,0.8333333333333334,5,0.07366084789739023
n804,"Asylum, Right Of--united States.",13,13,13,44.0,7.0,0.3214699074074074,0.36134970639920866,209.414100174068,22,0.0011093673567376206,0,0.5,39,0.15564946118193937
n806,Return Migration--mexico.,4,4,5,11.0,7.0,0.3105954710651384,0.3423278042089897,0.6347826086956521,0,4.6474133130461516E-4,0,0.9,9,0.07763680064766001
n817,Illegal Aliens--california--san Diego County.,9,9,4,9.0,1.0,1.0,1.0,3.0,96,9.822126587905743E-4,16,0.5,3,0.0020269476957208137
n818,United States--boundaries--mexico.,12,12,9,33.0,7.0,0.28487179487179487,0.31413569928421237,162.50538193148694,18,8.124815426846198E-4,0,0.5555555555555556,20,0.055904950943324205
n827,Right To Education--united States.,4,4,3,8.0,8.0,0.22599674532139952,0.24168166816681513,0.0,68,4.3837042395317166E-4,0,1.0,3,0.004559943447422992
n829,Illegal Aliens--government Policy--california.,5,5,4,9.0,7.0,0.2909900471451021,0.3216814538596699,2003.7719215914456,45,5.546873763706249E-4,0,0.3333333333333333,2,0.05266846834803768
