node,title,subject
2322,Alien Education Assistance Act hearing before the Subcommittee on Education Arts and Humanities of the Committee on Labor and Human Resources United States Senate Ninety-eighth Congress first session on S 1630 to provide general assistance to local educational agencies for the provision of educational services to alien children and for other purposes July 25 1983,illeg|alien|educ|unit|state|feder|aid|educ|unit|state|educ|law|legisl|unit|state
4509,Alien Gang Removal Act of 2005 hearing before the Subcommittee on Immigration Border Security and Claims of the Committee on the Judiciary House of Representatives One Hundred Ninth Congress first session on HR 2933 June 28 2005,gang|unit|state|gang|prevent|unit|state|juvenil|delinqu|unit|state|prevent|illeg|alien|unit|state|alien|crimin|unit|state
88,Alien offenders in the Texas correctional system,prison|texa|statist|illeg|alien|texa|statist|crimin|statist|texa
26,Alien or American immigration laws and Amerasian people,illeg|alien|unit|state|asian|american|emigr|immigr|law|unit|state
2961,Alien smuggling elements of the problem and the US response,illeg|alien|intern|cooper|smuggl|prevent|intern|cooper
2234,Alien smuggling hearing before the Subcommittee on International Law Immigration and Refugees of the Committee on the Judiciary House of Representatives One Hundred Third Congress first session June 30 1993,illeg|alien|unit|state|polit|refuge|govern|polici|unit|state|emigr|immigr|law|unit|state
6418,Alien smuggling management and operational improvements needed to address growing problem report to Congressional committees,illeg|alien|govern|polici|unit|state|smuggl|unit|state|prevent
535,Alien-- Arab-- and maybe illegal in America,fandi|moham|1975|arab|unit|state|social|condit|21st|centuri|muslim|unit|state|social|condit|21st|centuri|immigr|unit|state|social|condit|21st|centuri|alien|unit|state|social|condit|21st|centuri|illeg|alien|unit|state|social|condit|21st|centuri
2853,Alien-smuggling and uncontrolled migration in Northern Europe and the Baltic region,illeg|alien|govern|polici|europ|northern|illeg|alien|govern|polici|baltic|state|illeg|alien|intern|cooper|smuggl|prevent|intern|cooper
329,Alienated undocumented immigrant youth,illeg|alien|unit|state|teenag|immigr|unit|state|foreign|worker|unit|state
1827,Aliens,alien|unit|state|illeg|alien|unit|state|emigr|immigr|law|unit|state|crimin|provis|sentenc|crimin|procedur|unit|state
6604,Aliens are illegally entering the US mainland through Puerto Rico and the US Virgin Islands Immigration and Naturalization Service Department of Justice,unit|state|immigr|natur|servic|illeg|alien|unit|state|puerto|rico|emigr|immigr|unit|state|virgin|island|emigr|immigr
570,Aliens in the workplace an employers guide to immigration law,foreign|worker|legal|status|law|unit|state|illeg|alien|unit|state|emigr|immigr|law|unit|state
1979,All roads lead me back to you,women|rancher|fiction|illeg|alien|fiction
838,All you get is me,farm|life|california|fiction|mexican|unit|state|fiction|migrant|labor|fiction|illeg|alien|fiction|date|social|custom|fiction|grief|fiction|california|fiction|farm|life|california|juvenil|fiction|mexican|unit|state|juvenil|fiction|migrant|labor|juvenil|fiction|illeg|alien|juvenil|fiction|date|social|custom|juvenil|fiction|grief|juvenil|fiction|california|juvenil|fiction
5032,Allegations of contract abuse in the US Forest Service Reforestation Program hearing before the Information Justice Transportation and Agriculture Subcommittee of the Committee on Government Operations House of Representatives One Hundred Third Congress first session June 30 1993,unit|state|forest|servic|manag|public|contract|unit|state|illeg|alien|unit|state|emigr|immigr|law|unit|state|foreign|worker|certif|unit|state
1137,Allegations of violence along the United States-Mexico border hearing before the Subcommittee on Human Rights and International Organizations of the Committee on Foreign Affairs House of Representatives One Hundred First Congress second session April 18 1990,violenc|mexican|american|border|region|illeg|alien|mexican|american|border|region|immigr|enforc|mexican|american|border|region|border|patrol|law|enforc|mexican|american|border|region
1571,Alma,illeg|alien|southwestern|state|drama|border|secur|southwestern|state|drama|parent|teenag|southwestern|state|drama
4703,Als blinder Passagier Geschichte von einem der durchgekommen ist Schicksalsbericht,hoknay|quilombo|illeg|alien|germani|biographi|polit|refuge|togo|biographi|immigr|germani|biographi
2418,Alternative enumeration of undocumented Mexicans in the South Bronx final report for Joint Statistical Agreement 89-46,mexican|new|york|state|new|york|census|1990|mexican|american|new|york|state|new|york|census|1990|census|undercount|new|york|state|new|york|immigr|new|york|state|new|york
3663,Alternative technologies for implementation of section 110 of the Illegal Immigration Reform and Immigrant Responsibility Act of 1996 at land borders hearing before the Subcommittee on Immigration and Claims of the Committee on the Judiciary House of Representatives One Hundred Fifth Congress second session July 23 1998,unit|state|immigr|natur|servic|unit|state|emigr|immigr|illeg|alien|identif|technolog|innov|unit|state|border|patrol|unit|state
6601,Always hiding a novel,women|new|york|state|new|york|fiction|mother|daughter|fiction|filipino|american|fiction|new|york|ny|fiction|illeg|alien|fiction|philippin|fiction
5529,Amarás a Dios sobre todas las cosas,illeg|alien|mexico|fiction|central|american|mexico|fiction|immigr|mexico|fiction|intern|migrant|mexico|fiction|migrant|labor|mexico|fiction|kidnap|mexico|fiction|ransom|mexico|fiction
1510,Ambassador,scienc|fiction|human|alien|encount|juvenil|fiction|illeg|alien|juvenil|fiction|mexican|american|juvenil|fiction|ambassador|juvenil|fiction
1095,Amending the Illegal Immigration Reform Act of 1996 report together with additional views to accompany S 1545,emigr|immigr|law|unit|state|illeg|alien|educ|unit|state|illeg|alien|servic|unit|state
368,Amendments to the Immigration Reform and Control Act of 1986 hearing before the Subcommittee on Immigration Refugees and International Law of the Committee on the Judiciary House of Representatives One Hundred First Congress first session on HR 3374 November 9 1989,illeg|alien|unit|state|foreign|worker|unit|state|deport|unit|state|emigr|immigr|law|unit|state|foreign|worker|legal|status|law|unit|state
260,América,los|angel|calif|ethnic|relat|fiction|marri|peopl|california|los|angel|fiction|illeg|alien|california|los|angel|fiction|mexican|california|los|angel|fiction|domest|fiction
2079,America 101,american|dream|drama|brother|drama|failur|psycholog|drama|illeg|alien|drama
31,America libre,unit|state|emigr|immigr|fiction|unit|state|ethnic|relat|fiction|illeg|alien|unit|state|social|condit|fiction|hispan|american|crime|fiction|insurg|unit|state|fiction|polit|violenc|unit|state|fiction|social|chang|mexican|american|border|region|fiction|suspens|fiction
1993,América Roman,marri|peopl|california|los|angel|fiction|illeg|alien|california|los|angel|fiction|mexican|california|los|angel|fiction|los|angel|calif|ethnic|relat|fiction|domest|fiction
392,American justice through immigrants eyes,emigr|immigr|law|unit|state|illeg|alien|unit|state
6397,American money and the flow of illegal immigration on the Rio Grande life on a remote west Texas ranch my simple proposal for US immigration reform,illeg|alien|unit|state|human|smuggl|unit|state|unit|state|emigr|immigr
1831,Americans by heart undocumented Latino students and the promise of higher education,hispan|american|educ|higher|hispan|american|educ|higher|social|aspect|hispan|american|social|condit|illeg|alien|educ|higher|unit|state|electron|book
32,Americans no more,immigr|unit|state|illeg|alien|unit|state|american|citizenship|unit|state
4167,Americas border fence,port|entri|secur|measur|mexican|american|border|region|border|secur|mexican|american|border|region|illeg|alien|govern|polici|unit|state|nation|secur|unit|state
6417,Americas identity crisis document fraud is pervasive and pernicious,identif|card|forgeri|unit|state|fals|person|unit|state|birth|certif|forgeri|unit|state|social|secur|registr|corrupt|practic|unit|state|driver|licens|corrupt|practic|unit|state|illeg|alien|unit|state|identif|foreign|worker|certif|corrupt|practic|unit|state
2006,Americas immigration system opportunities for legal immigration and enforcement of laws against illegal immigration hearing before the Committee on the Judiciary House of Representatives One Hundred Thirteenth Congress first session February 5 2013,emigr|immigr|law|unit|state|unit|state|emigr|immigr|govern|polici|illeg|alien|govern|polici|unit|state|immigr|enforc|unit|state
2988,Americas victims at its southern border,alien|crimin|mexican|american|border|region|alien|crimin|california|illeg|alien|mexican|american|border|region|illeg|alien|california|cost|california|emigr|immigr|econom|aspect
4089,Amerika o uttaeta Nihonjin jiyū shakai no sakeme ni ochite,880-04|yatani|chōichirō|1946|trial|litig|japanes|student|legal|status|law|unit|state|illeg|alien|unit|state|emigr|immigr|law|unit|state
3349,Amexicano,blue|collar|worker|unit|state|drama|illeg|alien|unit|state|drama|landscap|industri|employe|drama|marri|peopl|unit|state|drama
2391,Amnesty conferring legal status on illegal immigrants the Canadian experience the western European experience and a proposal to study its possible consequences in the US,emigr|immigr|law|illeg|alien
6533,Amnesty conferring legal status on illegal immigrants the Canadian experience the Western European experience and a proposal to study its possible consequences in the US,alien|unit|state|alien|legal|status|law|canada|alien|legal|status|law|europ|illeg|alien|unit|state|emigr|immigr|law|unit|state|amnesti|unit|state
1909,Amnesty for illegal aliens a bibliography,illeg|alien|unit|state|bibliographi|amnesti|unit|state|bibliographi
5359,Amnesty opportunity for the here and now,illeg|alien|unit|state|emigr|immigr|law|unit|state|illeg|alien|california
1860,Amnesty under Hagel-Martinez an estimate of how many will legalize if S 2611 becomes law,emigr|immigr|law|unit|state|unit|state|comprehens|immigr|reform|act|2006|propos|illeg|alien|govern|polici|unit|state|amnesti|unit|state
2132,Amnesty update new residents service needs now in the future trainings sponsored by National Immigration Refugee Citizenship Forum National Immigration Law Center September 1991 San Antonio Houston,amnesti|unit|state|illeg|alien|unit|state|emigr|immigr|law|unit|state|form|unit|state|immigr|natur|servic|form
5461,Amor sin fronteras dos indocumentados de México encuentran amor y conflicto en un barrio de Los Angeles,illeg|alien|california|los|angel|comic|book|strip|mexican|american|california|comic|book|strip|mexican|california|comic|book|strip
2327,An act to amend the present form of In forma pauperis proceedings to include aliens,forma|pauperi|law|legisl|alien|illeg|alien
3702,An administration made disaster the south Texas border surge of unaccompanied alien minors hearing before the Committee on the Judiciary House of Representatives One Hundred Thirteenth Congress second session June 25 2014,unaccompani|immigr|children|mexican|american|border|region|unaccompani|immigr|children|govern|polici|unit|state|illeg|alien|children|mexican|american|border|region|illeg|alien|children|govern|polici|unit|state|illeg|alien|mexican|american|border|region|illeg|alien|govern|polici|unit|state|unit|state|emigr|immigr|govern|polici|border|secur|mexican|american|border|region
1097,An analysis of secret marriage and of the extraordinary form of marriage and their application to undocumented workers in the diocese of Grand Island Nebraska,marriag|canon|law|church|work|immigr|cathol|church|illeg|alien|nebraska|cathol|church|dioces|grand|island|neb
3371,An application of the Bass diffusion model to border security and illegal immigration,border|secur|unit|state|mathemat|model|illeg|alien|govern|polici|unit|state
2249,An exploration of chicano-indocumentados relations,mexican|american|illeg|alien|unit|state|mexico|emigr|immigr|unit|state|emigr|immigr
4001,An overview of asylum policy hearing before the Subcommittee on Immigration of the Committee on the Judiciary United States Senate One Hundred Seventh Congress first session May 3 2001,asylum|right|unit|state|refuge|legal|status|law|unit|state|illeg|alien|unit|state|emigr|immigr|law|unit|state
1335,Análisis de algunos resultados de la primera encuesta a trabajadores mexicanos no documentados devueltos de los Estados Unidos CENIET octubre 23-noviembre 13 de 1977,return|migrat|mexico|foreign|worker|mexican|unit|state|illeg|alien|unit|state|mexico|emigr|immigr
456,Análisis de algunos resultados de la primera encuesta a trabajores mexicanos no documentados devueltos de los Estados Unidos CENIET octubre 23-noviembre 13 de 1977,return|migrat|mexico|foreign|worker|mexican|unit|state|illeg|alien|unit|state|mexico|emigr|immigr
